"genes","logFC","logCPM","PValue","FDR"
"TIMP3",0.921559625616051,8.17914970719093,1.80092084220612e-07,1.02366381123182e-06
"CROCC",0.950118376008238,4.44555845494583,1.80539315135006e-07,1.02557441108384e-06
"EIF2B3",-0.475551302559536,5.72006768136645,1.81484831836568e-07,1.03031148996517e-06
"FAM172A",0.58615411252563,2.97200519419477,1.84539740409638e-07,1.04701065993938e-06
"CRKL",-0.418256725652551,6.96825407663606,1.85230011661316e-07,1.05028147275529e-06
"OXSR1",-0.395405967970441,6.18469046063442,1.85709624330273e-07,1.05168969493079e-06
"MED21",-0.409647909976405,4.46262350943673,1.85743611387859e-07,1.05168969493079e-06
"MAPK8",-0.381027489830404,4.77360978860105,1.85820159509492e-07,1.05168969493079e-06
"ZMAT3",0.624665100771328,3.93918824413737,1.85965654634847e-07,1.05186823402836e-06
"HS1BP3",0.577833139182503,3.73226668288497,1.86264883917712e-07,1.05291558079878e-06
"CD302",1.23294111392255,2.58489265335615,1.88127570167641e-07,1.06279412498011e-06
"BTBD1",-0.704133199755251,8.35649821144446,1.88430576669854e-07,1.06385483378558e-06
"MYBPH",3.5258802535491,6.48028406093822,1.8881368899332e-07,1.06536623661207e-06
"FGD5",0.923694434376935,4.00702842616514,1.90383121303049e-07,1.07356542012733e-06
"DHX29",-0.412613586913797,5.6602744310646,1.91351657322666e-07,1.07836822267737e-06
"AP4E1",-0.475294232334491,4.6827744853358,1.92149192012312e-07,1.08220206922859e-06
"PRDX4",0.634835340290613,4.11171978940852,1.93476385863423e-07,1.08901251091784e-06
"CRACR2B",0.992371168200498,2.27023721312731,1.95652031117597e-07,1.10058738528126e-06
"DLG4",0.98544555118381,3.19120026224287,1.95862408575014e-07,1.10109981337147e-06
"MRPL39",-0.437552132438744,4.49966853081644,1.96586190045583e-07,1.10449611704856e-06
"GPATCH2L",-0.449648985949402,5.98129724529227,1.98042071112441e-07,1.11199900148354e-06
"AFDN",-0.54994787092538,6.14075435852708,1.98279510346914e-07,1.11248329363988e-06
"STARD9",0.963837941615529,5.0990468674976,1.98369353410383e-07,1.11248329363988e-06
"ZKSCAN2",-0.635554218080347,3.47292339968761,1.99203285293132e-07,1.11648180117845e-06
"MYNN",-0.378557180510968,3.93458358944704,2.0045983838735e-07,1.12284269912235e-06
"C2orf88",-1.01529199016713,3.91078293157786,2.01102152181464e-07,1.12575740860345e-06
"DNAJC27",-0.517022441697064,3.44729227886506,2.01303751175357e-07,1.12620298612104e-06
"SERPINA1",1.92761917794306,1.55583386808685,2.0150910380728e-07,1.12666901105088e-06
"ZADH2",-0.514056350507073,5.98546578768388,2.04075219014875e-07,1.14032587574232e-06
"COQ6",-0.562611919071294,4.0270628138118,2.06423382724336e-07,1.15274909009579e-06
"MRPS36",-0.554792895493941,4.75645893497764,2.07167275277796e-07,1.15620381988473e-06
"LYPLA1",-0.589313439343798,5.48510909844145,2.09881875411004e-07,1.17064627910512e-06
"RIN1",1.51336478409366,3.10810644672874,2.1017759710235e-07,1.171587801239e-06
"PARK2",-0.706400141933207,4.76794377136981,2.10572688911347e-07,1.17308176906496e-06
"HMG20A",-0.501921109525238,4.89855737690142,2.15911098807348e-07,1.20209611163488e-06
"ST3GAL4",0.941800365890469,2.35914127052343,2.17872137676416e-07,1.21228312410548e-06
"CSRNP1",1.05539330535188,5.32228318448654,2.18412185709667e-07,1.21455595559394e-06
"USP45",-0.445331420902574,3.52837776419801,2.21596463206605e-07,1.23152134368463e-06
"SETD7",-0.652940125634546,7.91920589152428,2.23222899014472e-07,1.23981382719771e-06
"CD47",0.642808601120402,4.84934298194215,2.2356890618303e-07,1.24098891940803e-06
"TRMT1L",-0.597247142636382,5.25781391586286,2.25431880230542e-07,1.25057793654335e-06
"COBLL1",1.05195900995714,3.90753984732656,2.26416627880256e-07,1.25528642159919e-06
"AASDHPPT",-0.485075804570627,4.93401769481796,2.2664329406504e-07,1.25578886405425e-06
"CCSER2",-0.571320196464332,6.95264222987027,2.26977838266043e-07,1.25688807740482e-06
"HOXA10",-0.729659666110915,5.15312394879617,2.28119694990111e-07,1.26245377964851e-06
"RPAP2",-0.424048527061127,4.83632888220277,2.28291262914895e-07,1.26264628398286e-06
"ERLIN1",0.555540090513647,3.60068938734559,2.2867854259195e-07,1.26403091417143e-06
"PEF1",0.660756624929204,4.717783551532,2.29119206670098e-07,1.26570879519549e-06
