"genes","logFC","logCPM","PValue","FDR"
"TYSND1",-0.0453912012195478,3.21986130250693,0.537657194843668,0.57596768778019
"ARHGEF37",-0.0433076267866645,5.49293503247962,0.53779622415259,0.576049773166925
"MYSM1",0.0324605159468058,5.5282340678783,0.53803068298771,0.576234045093346
"PITRM1",0.0225216999072829,6.78705606650649,0.538676675961615,0.576858978631284
"RBM48",0.0218178483940927,4.00674422513083,0.540931739858968,0.579206691873116
"THAP4",-0.0272105695258344,6.17804183153437,0.542145607477074,0.580439121157605
"LTN1",0.0252569688582146,5.40055949667525,0.542386748087219,0.580629951477805
"CHMP4B",-0.0226097009592116,7.20327234066277,0.542724147120544,0.580923771111982
"KIAA1462",-0.0524325127273663,5.06267416118498,0.543164919704628,0.581328159280396
"CAMK2D",-0.0464345080306843,7.3913093297764,0.544053024963172,0.582211160843385
"AGK",-0.0239023954009502,3.7837602940971,0.544986068808753,0.583142042560983
"NHSL1",-0.0810889848505756,1.58803803159897,0.545237043208713,0.583342970081088
"PDE1C",0.0621615564516431,1.56271135988223,0.546323346330546,0.584437456249539
"CCNI",-0.021818304693065,7.91210411456501,0.54712203060029,0.585224039915559
"SAP130",-0.0205107219571205,4.51533641820671,0.547533630030381,0.585596447550742
"TUSC1",-0.0459121345252013,2.97892755930218,0.547866189645763,0.58588424427943
"OCEL1",-0.0439283388192277,2.99193898084974,0.548182442190293,0.586154537687779
"CYB5R4",0.0225858513543358,4.03041970835992,0.548335951694087,0.586208977484071
"KCNQ4",0.0654700275734741,3.88513491746602,0.548360364053185,0.586208977484071
"THBS3",0.0558774044697905,3.50596768020681,0.548575121921858,0.58637065197553
"IFT74",-0.0265745674753302,3.26072653233038,0.54926462236309,0.587039681490527
"HEY1",-0.0539058122796704,4.26558881169991,0.549453673367303,0.587173750735537
"VPS28",0.0249418369959725,6.15528243630332,0.549976385149059,0.587664314308481
"ROR1",-0.0663585707556488,1.63948340905167,0.550398508900517,0.588047295794059
