"genes","logFC","logCPM","PValue","FDR"
"HLA-DOA",3.3586768646835,1.4341513290294,3.63223874345067e-26,2.79409965339943e-24
"CES3",-2.61461303009681,5.30553042072531,3.81972613355565e-26,2.91404065610349e-24
"ECM2",3.08533392718364,3.77543766001302,4.10508256630624e-26,3.10606698111254e-24
"SLC7A6",-2.29010410859798,6.46646693573499,4.68486577072601e-26,3.51593462842047e-24
"MPEG1",3.22173371844037,3.06264381128962,4.86533532306654e-26,3.62192825542155e-24
"APBB2",1.41841840682176,5.09614576312409,5.10895449472502e-26,3.77286071526453e-24
"FAM107B",2.60696898572356,2.90327926812012,5.47367588309811e-26,4.01011921245069e-24
"SLC9A3R1",2.49140423961658,2.26287144640257,6.10808356706815e-26,4.43966294548079e-24
"LIPA",1.76861584671352,3.80958043795847,7.92151542239444e-26,5.71277413000962e-24
"SPTBN1",1.47264686235212,8.38970371440896,8.18557063764056e-26,5.81642511999872e-24
"DDR2",2.14294506401923,5.0852733550334,8.19670351559359e-26,5.81642511999872e-24
"TBC1D9",1.71054583968002,2.87002529414367,8.25427029270753e-26,5.81642511999872e-24
"EPB41L2",1.578264048378,5.72219726511262,8.47902086706817e-26,5.92953345635653e-24
"SLC35D1",-1.32248094412002,4.46271349817597,9.29637603423788e-26,6.45224414827443e-24
"TMEM37",3.39606157862771,1.42912970234962,1.00387928259474e-25,6.91552959524776e-24
"UBXN4",-0.947175799416906,6.83784748752776,1.06725540256555e-25,7.29765527487603e-24
"PPM1G",-0.945767227165608,6.41897779655911,1.09684817331821e-25,7.44485697639738e-24
"CECR1",2.3700753410417,2.93781529499194,1.1955280186827e-25,8.05541543099273e-24
"ITM2C",1.59175721394582,3.98584535098119,1.21188858494179e-25,8.10648081709975e-24
"CFLAR",-1.60049184332764,8.61426665970715,1.26199611788295e-25,8.38092529796946e-24
"IDH1",1.87481764505755,4.26580231564651,1.45772887447992e-25,9.61163945737439e-24
"HLA-DMB",2.54539837934915,2.57435930526467,1.56223621135395e-25,1.02276613241194e-23
"ELP2",-0.911964159737494,6.01621648938055,1.69729685289174e-25,1.10336248232702e-23
"GNL2",-1.17360495693228,5.59172964399055,1.76117871608045e-25,1.1368839670027e-23
"GNAI1",1.63155741364865,3.3147533441706,2.01614131751638e-25,1.29243059041623e-23
