"genes","logFC","logCPM","PValue","FDR"
"KCNJ8",0.149097114319098,3.7733830864414,0.038943976086134,0.0510279408447272
"UBE2G1",-0.145079611388537,7.57246045004934,0.0389682349559746,0.0510524803971901
"MRPL24",0.106645158300616,5.60312989863434,0.0389787221379732,0.0510589731879708
"OGFOD1",-0.118857905492298,6.20212177229195,0.0390540270640877,0.0511503580914577
"ZNF219",0.143405752960174,5.13061922309066,0.0391159697887997,0.051224218629651
"ZDHHC5",-0.0786775525278001,6.15924005698922,0.0391326000205389,0.0512387277715737
"CD34",-0.16760567805521,6.38940710347471,0.0391384781075275,0.0512391563481189
"TAF7",0.0838096316789693,7.09367184429176,0.0392569914612828,0.0513870232812112
"FAM32A",0.087318516132902,4.82384995225081,0.0393239765008163,0.0514674077809493
"LMBRD2",-0.110501445363866,4.65146032228973,0.03942052996299,0.0515864632957699
"ZNF160",0.0989198597834148,4.18370247880791,0.0394309050589233,0.0515927263783021
"IREB2",-0.090786804170916,5.81060350918786,0.0396736790146003,0.0519030230986076
"ZNF280D",0.104098597800954,5.411291817943,0.0397510840273168,0.0519969188970045
"ITGB2",0.243474274549842,3.06125636917016,0.0397581541269799,0.0519987986322119
"HMGCLL1",-0.200950887529385,0.726863892756074,0.0398013801124407,0.0520479586085763
"FAM214B",0.137786934970547,4.20368640986205,0.0398230353586849,0.0520689007643088
"TMEM258",0.121952187265239,4.68475504287209,0.0399329877467061,0.0522052697762136
"RPSA",0.136121264690857,8.36182649985358,0.0399587511202708,0.0522315536096317
"PCYT2",-0.143776875210149,4.74471978121937,0.0400622560989242,0.0523594345248717
"NPEPL1",-0.123382674749697,5.64275997264103,0.0400680366887265,0.0523595762561769
"FAM65B",0.205733973327658,5.38562741104071,0.0401401295151447,0.0524395445051013
"TBC1D24",-0.0931670886605207,3.82367742920136,0.0401405938114014,0.0524395445051013
"TNFRSF25",-0.190270613654802,1.98485477269758,0.0402122055630613,0.0525256642921493
"CUL4A",-0.0952373073113951,8.02668517456417,0.0402232255754196,0.052532625252787
"PARP14",0.145241422020212,5.00704404401696,0.0404839359718101,0.052861910694843
"TAOK1",-0.0812775589842322,6.30451147060578,0.0404868062628686,0.052861910694843
"LARGE1",-0.136452506911129,6.23238340303207,0.0405063927707582,0.0528800044784144
"CTGF",-0.32021141611439,5.82872149530033,0.0405284872310194,0.0529013667462584
"NAT6",0.0984807358218354,3.07979191839277,0.0405919400590659,0.0529766999413597
"STK35",0.116190262769352,4.22162632442751,0.0406322564417346,0.0530218206408894
"CEP250",0.0963413167346294,4.6448647673934,0.0407726244480543,0.0531974694388677
"PREX1",0.15757618125354,4.77867732592657,0.0408964299152876,0.0533514619202967
"ADCY9",0.166010906396747,7.25444713196542,0.0409050197006517,0.0533551274348899
"VASP",-0.140985461277497,4.06590037617867,0.0411137976272222,0.0536198736785657
"EMP3",-0.213731884601073,3.0207779928461,0.0411320880687924,0.053636149874703
"MAGI3",0.111926648096085,2.76809941792666,0.0413197407264118,0.0538732382267666
"SLC9A3R1",0.204212405131823,2.2628398515223,0.0414990201314932,0.0540925514094445
"VAPA",-0.0695293490165836,7.10982677076213,0.041499669492112,0.0540925514094445
"MGA",-0.0998711067645387,5.28281644545284,0.0417035283522236,0.0543505958237154
"PRRC2C",0.0999169241936497,6.92219656882904,0.0417610547754986,0.0544178849001451
"SNPH",-0.199835086094775,3.82063895027923,0.0418794732611059,0.0545644908501437
"SH3BP2",-0.106411648200973,4.7652676946829,0.0420748869152041,0.0548113577637947
"AVPR1A",-0.258201533049551,2.59651234086301,0.0421285971079613,0.0548735826024539
"CLCN3",-0.108218752090548,5.58663399783601,0.0422073173874285,0.0549683615693217
"PTGER4",-0.204474852958453,2.76614071716156,0.0423454927310394,0.0551405337001304
"ADGRG1",0.152769616634933,4.38616806222231,0.0424283711973196,0.0552406621329277
"CYB561A3",0.109503105282215,4.74624745340648,0.0424773348668892,0.0552966123475185
"TXNL1",-0.0873542238549961,6.66163017071024,0.0425065963909476,0.0553269023244271
"ZNF264",0.0953629998955233,4.03111232393204,0.0425257536536693,0.0553440338329369
"TUBB6",-0.227078313805106,4.52629262351959,0.0425935794645755,0.0554244899968278
"ZDHHC1",0.146347258861232,3.05056361729195,0.0426410049019497,0.0554783814305704
"ACSS2",-0.112160500818228,7.23577453157558,0.042664763388501,0.0555014699604358
"RBM4B",-0.109531093418216,3.26862101390909,0.0426928047302463,0.0555301226525156
"RALGAPA2",-0.139247857603099,6.91091564204198,0.0427800358607778,0.0556357440167428
"DYRK4",-0.0942893203339564,2.87500616273695,0.0429094623046823,0.0557962032024965
"TGOLN2",0.0634030797166144,6.66072635667084,0.0429941150648896,0.0558984050935206
"ZFX",0.112306224715657,5.56854358577838,0.0431122027902718,0.0560440422415152
"ZNF561",0.0722013707823582,3.90392310223174,0.0431836699118875,0.0561290420947104
"PAM",-0.152586481306532,7.53093223833032,0.0433460207765618,0.0563321297745237
"CNIH4",-0.114789621589469,4.71357296164546,0.0434217366226643,0.0564225859746359
"AKT1",0.0783826597362599,5.90325894398219,0.0436133288944172,0.0566635663651464
"MRPL14",-0.118986130019176,6.01443037238251,0.0436918616613763,0.0567576097658548
"PUS7L",-0.11705327764647,3.21888511244467,0.0437945162556685,0.0568829575849269
"ZNF260",0.105126177349678,2.86847659726389,0.0438052031620014,0.056888833763145
"IFI44L",-0.270645552354023,3.53500766018325,0.044028888084807,0.0571712851189835
"ZC3H3",0.103890552237115,4.80077769368922,0.0441218706393672,0.0572839645389591
"EIF1",0.102408179918547,9.87890200940941,0.044179622669853,0.057350878479175
"PSMA1",0.130487561905333,6.42756345138072,0.0442844603353073,0.0574788882670447
"FGGY",-0.149985005022711,5.05967623502702,0.044362661848888,0.0575722946052418
"CHST3",0.23306074856747,5.54464004278823,0.044398524735137,0.0576107368330123
"COLEC12",-0.230068186819337,3.67238026393261,0.0445998635655325,0.0578638567214941
"PELI2",0.159488806079028,3.00273011670772,0.04460877033048,0.057867279218755
"ERP29",-0.101022430804502,4.5129535172047,0.0446524944412354,0.0579158600796746
