"genes","logFC","logCPM","PValue","FDR"
"SLC4A2",0.192783670457964,4.94361394429135,0.0252655726784934,0.0499307431802981
"ZNF184",0.152630413881171,2.35167152739308,0.0252937803754834,0.0499757890937686
"BRD7",-0.0949888566864487,5.76695154491699,0.0253105297686161,0.0499981811029521
"ARNT2",-0.350397972739711,4.26683069818288,0.025529178584253,0.0504193084106204
"CUX1",-0.112372982136886,6.94857823286936,0.0255720112611682,0.0504930985993248
"BACH2",-0.250907484078784,3.9816511956438,0.0256123525594828,0.0505619389385342
"TUSC1",0.253707673440672,2.97893042109442,0.025730876920843,0.0507850598367119
"AASS",0.306379830477762,4.56753244191329,0.0257962711165274,0.0509032446936007
"RAB2A",-0.127385706694176,7.26598982376566,0.0258166390185836,0.0509325485745982
"THBS2",0.534448769198755,3.74458853807675,0.0259027307859335,0.0510914760437931
"VPS13A",-0.219056754292067,6.90439707489893,0.0259435014975966,0.0511609618295907
"DCAF16",-0.181817583154539,4.50304098693053,0.02595758981617,0.0511778111048837
"RNF26",0.232911083517337,3.17653697643067,0.0259893518070919,0.0512294910380665
"FNBP1L",-0.200873476391035,5.18022794912471,0.0260197977024939,0.0512785552074553
"CPE",-0.350263198863777,5.47984557660418,0.0260261251031859,0.0512800770176114
"ABCB8",-0.187364268670696,4.4358071196239,0.0260657384348864,0.0513471684789664
"ZFAND3",-0.128876170789357,6.90916504998636,0.0261205625800201,0.0514441888577269
"EYA3",0.110944038151376,4.5491991833584,0.0261391232495026,0.0514697625247778
"ARSK",0.202322339672885,1.87987616053236,0.0261543159054569,0.0514794007467207
"DCLK1",0.540388950376794,3.97814663067578,0.0261551716501051,0.0514794007467207
"RPL26",0.202824076938944,8.01736202292467,0.0262604030713647,0.0516704776854765
"CTBP1",-0.109383609941434,6.69815496942284,0.0262634472213472,0.0516704776854765
"C21orf2",-0.234015014987555,3.04490707020748,0.0263052674866554,0.0517300345360331
"ACTR8",0.119966343091664,3.73439057929128,0.0263088188382341,0.0517300345360331
"ITM2C",-0.311359371378742,4.06996281981073,0.0263105310526135,0.0517300345360331
"IFNAR2",-0.253629504940394,3.00340723811985,0.0263410066981095,0.0517739301955186
"ZDHHC8",-0.185823648527851,4.82491495529049,0.0263440743287131,0.0517739301955186
"IFT80",-0.213980752251306,2.86413889729788,0.026374953885841,0.0518186728129054
"UTRN",0.275949010449962,6.17609523236968,0.0263810661617143,0.0518186728129054
"ZNF81",0.176384129945933,2.42485006755454,0.0263836813152048,0.0518186728129054
"ARHGAP26",0.248167247280473,5.21391266443618,0.0264233226622649,0.0518854353268749
"NSFL1C",-0.122892275769343,6.84854855018998,0.0264289152753727,0.0518854353268749
"RAPSN",-0.25597278117415,5.66947003162483,0.0264721410485146,0.0519592460171887
"RGL1",0.43858067587794,3.22344465133272,0.0264948242980261,0.0519927132430016
"ASPN",-0.598642844877147,3.52944577750718,0.0265133451850995,0.0520089626106615
